node1,node2,time
98,108,1247
98,170,1247
99,104,1247
99,232,1247
100,104,1247
100,111,1247
103,232,1247
104,111,1247
105,111,1247
108,111,1247
109,115,1247
109,161,1247
109,236,1247
113,241,1247
115,161,1247
115,170,1247
118,121,1247
118,219,1247
118,223,1247
121,219,1247
121,223,1247
121,227,1247
128,221,1247
131,221,1247
139,223,1247
140,148,1247
145,210,1247
161,170,1247
172,211,1247
178,195,1247
219,221,1247
221,227,1247
224,228,1247
4,10,1248
9,62,1248
31,101,1248
37,45,1248
37,51,1248
38,41,1248
38,49,1248
46,190,1248
46,201,1248
51,190,1248
55,180,1248
56,148,1248
59,67,1248
60,136,1248
60,138,1248
61,64,1248
64,67,1248
77,80,1248
93,118,1248
96,170,1248
97,102,1248
97,115,1248
97,147,1248
98,100,1248
98,170,1248
100,147,1248
102,241,1248
104,105,1248
105,108,1248
106,113,1248
108,111,1248
113,241,1248
115,147,1248
115,161,1248
115,170,1248
117,148,1248
118,121,1248
118,227,1248
121,227,1248
136,140,1248
139,219,1248
139,221,1248
143,216,1248
161,170,1248
219,221,1248
224,228,1248
9,62,1249
34,46,1249
37,201,1249
55,180,1249
56,65,1249
56,127,1249
56,138,1249
59,110,1249
60,66,1249
60,138,1249
61,64,1249
66,70,1249
73,127,1249
93,121,1249
93,139,1249
97,147,1249
98,115,1249
98,170,1249
99,232,1249
100,112,1249
102,106,1249
102,113,1249
104,105,1249
104,236,1249
113,241,1249
115,147,1249
115,170,1249
118,121,1249
118,139,1249
119,207,1249
121,227,1249
125,131,1249
127,138,1249
131,205,1249
131,227,1249
147,170,1249
161,170,1249
184,195,1249
185,194,1249
192,200,1249
23,27,1250
37,45,1250
46,201,1250
55,180,1250
59,110,1250
60,136,1250
60,138,1250
65,148,1250
67,122,1250
73,136,1250
73,148,1250
93,121,1250
93,221,1250
98,108,1250
98,147,1250
100,112,1250
102,106,1250
102,113,1250
102,147,1250
104,105,1250
108,115,1250
113,241,1250
118,121,1250
118,221,1250
131,205,1250
143,216,1250
147,170,1250
161,170,1250
171,195,1250
184,195,1250
205,224,1250
207,221,1250
2,4,1251
26,30,1251
34,46,1251
46,201,1251
55,180,1251
57,58,1251
57,148,1251
58,148,1251
59,136,1251
60,136,1251
60,148,1251
67,122,1251
69,122,1251
93,118,1251
93,121,1251
93,221,1251
98,108,1251
98,115,1251
98,147,1251
98,170,1251
100,112,1251
109,115,1251
113,241,1251
116,236,1251
118,121,1251
131,227,1251
132,144,1251
139,221,1251
143,216,1251
150,213,1251
171,184,1251
171,195,1251
172,211,1251
184,195,1251
208,224,1251
216,224,1251
224,228,1251
34,54,1252
37,45,1252
46,201,1252
56,57,1252
58,65,1252
59,66,1252
59,110,1252
67,122,1252
73,117,1252
77,80,1252
93,227,1252
97,102,1252
97,147,1252
99,100,1252
99,104,1252
99,112,1252
100,102,1252
100,112,1252
102,147,1252
113,241,1252
117,148,1252
118,221,1252
118,227,1252
119,128,1252
125,227,1252
132,171,1252
132,184,1252
139,223,1252
150,205,1252
150,213,1252
161,170,1252
171,184,1252
184,195,1252
185,194,1252
192,200,1252
205,223,1252
216,224,1252
224,228,1252
4,20,1253
12,30,1253
21,24,1253
25,32,1253
34,54,1253
38,49,1253
45,201,1253
59,60,1253
59,66,1253
59,69,1253
60,66,1253
60,148,1253
61,117,1253
67,69,1253
93,139,1253
93,227,1253
97,102,1253
98,105,1253
98,147,1253
98,170,1253
102,147,1253
104,105,1253
105,147,1253
110,117,1253
118,121,1253
118,227,1253
119,128,1253
139,223,1253
141,142,1253
145,216,1253
171,184,1253
178,195,1253
185,194,1253
185,209,1253
192,200,1253
192,214,1253
217,224,1253
4,71,1254
9,62,1254
21,24,1254
37,45,1254
37,190,1254
46,201,1254
52,55,1254
52,180,1254
63,127,1254
77,80,1254
93,223,1254
97,102,1254
98,147,1254
98,170,1254
113,241,1254
118,121,1254
118,227,1254
121,227,1254
132,171,1254
132,195,1254
139,221,1254
139,224,1254
150,219,1254
185,194,1254
192,214,1254
205,217,1254
221,223,1254
221,224,1254
1,4,1255
17,19,1255
21,36,1255
24,36,1255
34,201,1255
37,45,1255
46,201,1255
52,55,1255
52,180,1255
60,66,1255
77,80,1255
93,150,1255
97,102,1255
98,147,1255
98,161,1255
98,170,1255
102,106,1255
113,147,1255
115,161,1255
115,170,1255
118,121,1255
118,227,1255
121,219,1255
121,227,1255
131,208,1255
132,171,1255
132,195,1255
139,150,1255
150,219,1255
192,214,1255
205,208,1255
205,221,1255
205,227,1255
207,221,1255
208,210,1255
24,36,1256
34,201,1256
46,201,1256
52,55,1256
77,80,1256
94,137,1256
98,108,1256
98,147,1256
98,161,1256
98,170,1256
102,147,1256
113,241,1256
118,121,1256
118,139,1256
121,219,1256
121,227,1256
132,171,1256
144,178,1256
150,208,1256
150,210,1256
161,170,1256
172,211,1256
184,211,1256
193,211,1256
194,209,1256
205,207,1256
205,221,1256
217,224,1256
221,227,1256
224,228,1256
1,4,1257
4,20,1257
9,62,1257
17,19,1257
21,36,1257
26,30,1257
34,46,1257
41,46,1257
46,201,1257
48,82,1257
55,180,1257
77,80,1257
94,137,1257
97,102,1257
97,106,1257
97,147,1257
102,147,1257
113,241,1257
115,236,1257
118,121,1257
118,139,1257
118,221,1257
118,227,1257
121,139,1257
121,227,1257
124,132,1257
132,178,1257
132,195,1257
142,171,1257
145,150,1257
150,210,1257
178,195,1257
184,211,1257
205,207,1257
205,221,1257
205,227,1257
221,227,1257
224,228,1257
4,20,1258
17,19,1258
24,36,1258
34,46,1258
46,47,1258
48,82,1258
77,80,1258
93,208,1258
94,137,1258
97,102,1258
98,108,1258
98,147,1258
98,161,1258
98,170,1258
99,116,1258
109,115,1258
113,241,1258
115,236,1258
118,221,1258
121,219,1258
121,221,1258
121,227,1258
124,132,1258
132,178,1258
132,195,1258
139,221,1258
142,171,1258
143,145,1258
145,150,1258
145,210,1258
150,210,1258
184,211,1258
205,207,1258
207,208,1258
214,222,1258
216,224,1258
219,227,1258
224,228,1258
4,20,1259
9,62,1259
13,31,1259
19,32,1259
29,71,1259
34,201,1259
45,190,1259
46,201,1259
47,52,1259
50,120,1259
97,102,1259
97,147,1259
98,108,1259
98,147,1259
98,161,1259
98,170,1259
99,116,1259
99,232,1259
100,147,1259
100,170,1259
104,105,1259
104,236,1259
108,147,1259
108,161,1259
115,161,1259
118,121,1259
118,139,1259
119,128,1259
121,205,1259
124,195,1259
132,195,1259
132,211,1259
142,171,1259
145,150,1259
184,211,1259
185,194,1259
205,207,1259
205,208,1259
207,208,1259
219,227,1259
220,225,1259
224,228,1259
21,36,1260
26,30,1260
29,71,1260
34,46,1260
34,201,1260
45,190,1260
45,201,1260
48,82,1260
49,120,1260
50,120,1260
55,180,1260
76,91,1260
77,80,1260
79,91,1260
97,102,1260
97,147,1260
98,147,1260
98,161,1260
98,170,1260
100,106,1260
100,112,1260
104,236,1260
118,121,1260
121,227,1260
124,195,1260
132,211,1260
141,142,1260
142,171,1260
145,150,1260
147,170,1260
161,170,1260
205,207,1260
205,208,1260
205,210,1260
207,208,1260
2,20,1261
12,23,1261
26,30,1261
34,82,1261
45,51,1261
49,53,1261
50,51,1261
50,94,1261
51,94,1261
55,180,1261
77,80,1261
93,125,1261
95,241,1261
96,99,1261
96,112,1261
97,161,1261
97,170,1261
98,147,1261
98,161,1261
98,170,1261
103,232,1261
104,105,1261
106,112,1261
113,241,1261
118,121,1261
118,221,1261
121,205,1261
124,195,1261
132,144,1261
139,207,1261
139,221,1261
141,142,1261
142,171,1261
142,233,1261
143,145,1261
143,210,1261
143,212,1261
147,161,1261
147,170,1261
149,159,1261
161,170,1261
205,207,1261
207,221,1261
210,212,1261
217,224,1261
10,26,1262
16,33,1262
21,36,1262
38,41,1262
55,180,1262
74,225,1262
77,80,1262
95,112,1262
96,107,1262
96,111,1262
97,147,1262
97,161,1262
98,105,1262
98,108,1262
98,147,1262
98,161,1262
99,107,1262
102,104,1262
102,105,1262
102,115,1262
103,232,1262
104,105,1262
104,236,1262
105,147,1262
108,161,1262
109,161,1262
112,232,1262
115,236,1262
118,227,1262
121,223,1262
132,144,1262
132,211,1262
139,221,1262
143,210,1262
150,207,1262
150,210,1262
150,212,1262
150,219,1262
194,209,1262
205,207,1262
207,210,1262
210,212,1262
224,228,1262
4,20,1263
4,23,1263
5,27,1263
6,9,1263
6,22,1263
9,62,1263
10,26,1263
12,23,1263
16,33,1263
21,36,1263
24,36,1263
29,71,1263
79,84,1263
93,219,1263
93,221,1263
95,241,1263
96,103,1263
96,109,1263
97,102,1263
97,147,1263
98,106,1263
98,109,1263
98,114,1263
99,112,1263
99,115,1263
99,236,1263
102,108,1263
103,104,1263
105,113,1263
106,114,1263
107,112,1263
108,111,1263
115,236,1263
118,150,1263
129,132,1263
142,171,1263
150,219,1263
150,221,1263
150,227,1263
172,193,1263
194,209,1263
210,212,1263
214,222,1263
219,227,1263
224,228,1263
2,9,1264
2,62,1264
4,10,1264
5,8,1264
8,22,1264
8,72,1264
9,62,1264
10,26,1264
11,62,1264
11,68,1264
17,87,1264
22,62,1264
23,196,1264
24,36,1264
29,71,1264
47,120,1264
77,80,1264
83,235,1264
95,99,1264
96,103,1264
96,104,1264
96,111,1264
97,102,1264
97,104,1264
97,147,1264
98,105,1264
98,107,1264
98,113,1264
99,161,1264
100,116,1264
102,111,1264
103,107,1264
103,236,1264
105,107,1264
105,113,1264
106,232,1264
107,116,1264
108,111,1264
109,116,1264
113,170,1264
113,241,1264
115,236,1264
116,170,1264
118,123,1264
132,149,1264
161,170,1264
172,193,1264
210,216,1264
214,222,1264
216,228,1264
217,224,1264
217,228,1264
221,227,1264
224,228,1264
1,4,1265
2,4,1265
2,68,1265
4,22,1265
4,30,1265
5,9,1265
5,62,1265
6,7,1265
6,9,1265
6,30,1265
8,22,1265
8,30,1265
16,18,1265
17,87,1265
22,72,1265
29,62,1265
29,71,1265
47,120,1265
51,190,1265
53,82,1265
77,80,1265
79,84,1265
79,235,1265
84,229,1265
84,238,1265
95,99,1265
95,241,1265
96,108,1265
97,102,1265
97,104,1265
97,111,1265
98,99,1265
99,161,1265
102,104,1265
103,232,1265
104,111,1265
105,112,1265
105,113,1265
105,241,1265
106,108,1265
107,114,1265
108,111,1265
115,236,1265
128,213,1265
129,132,1265
132,149,1265
142,171,1265
143,217,1265
214,222,1265
217,224,1265
224,228,1265
1,10,1266
1,29,1266
2,68,1266
4,6,1266
4,30,1266
6,68,1266
10,29,1266
16,33,1266
24,36,1266
26,62,1266
29,71,1266
34,201,1266
37,190,1266
38,49,1266
38,201,1266
45,51,1266
47,120,1266
49,82,1266
50,51,1266
51,120,1266
52,54,1266
77,80,1266
84,238,1266
93,227,1266
95,108,1266
95,115,1266
95,236,1266
96,104,1266
96,111,1266
96,232,1266
97,104,1266
97,109,1266
98,105,1266
102,116,1266
103,106,1266
103,116,1266
105,241,1266
107,111,1266
112,241,1266
113,241,1266
115,236,1266
118,207,1266
118,223,1266
119,221,1266
129,132,1266
132,149,1266
142,171,1266
143,217,1266
143,228,1266
145,221,1266
161,170,1266
185,194,1266
217,224,1266
221,228,1266
6,7,1267
8,68,1267
9,29,1267
10,29,1267
12,23,1267
17,87,1267
23,30,1267
24,36,1267
29,71,1267
30,196,1267
38,41,1267
38,94,1267
46,55,1267
46,82,1267
49,82,1267
50,51,1267
52,54,1267
82,201,1267
83,235,1267
94,201,1267
95,108,1267
97,104,1267
97,116,1267
98,105,1267
99,102,1267
99,236,1267
103,108,1267
104,111,1267
104,116,1267
105,112,1267
106,112,1267
106,232,1267
108,111,1267
109,112,1267
116,236,1267
123,145,1267
184,195,1267
185,194,1267
217,224,1267
2,4,1268
2,9,1268
2,20,1268
4,10,1268
4,20,1268
8,68,1268
9,62,1268
10,29,1268
10,71,1268
12,23,1268
17,35,1268
24,36,1268
26,30,1268
29,71,1268
34,49,1268
34,180,1268
34,201,1268
36,42,1268
37,190,1268
38,41,1268
38,94,1268
47,120,1268
47,180,1268
49,94,1268
50,51,1268
52,54,1268
52,190,1268
53,120,1268
56,57,1268
56,69,1268
57,148,1268
82,201,1268
83,238,1268
84,238,1268
88,238,1268
97,109,1268
97,170,1268
98,105,1268
104,105,1268
104,161,1268
107,232,1268
122,140,1268
123,145,1268
124,132,1268
132,198,1268
142,233,1268
145,221,1268
147,232,1268
149,198,1268
170,241,1268
206,229,1268
217,224,1268
1,2,1269
1,4,1269
2,4,1269
2,20,1269
4,20,1269
9,62,1269
10,26,1269
10,29,1269
17,35,1269
29,71,1269
34,49,1269
38,41,1269
38,49,1269
38,201,1269
45,51,1269
46,55,1269
47,52,1269
47,120,1269
49,201,1269
51,190,1269
55,137,1269
56,69,1269
57,148,1269
58,140,1269
59,61,1269
60,66,1269
63,70,1269
64,117,1269
65,127,1269
65,136,1269
66,69,1269
67,110,1269
67,117,1269
73,136,1269
76,91,1269
77,230,1269
81,88,1269
82,94,1269
82,201,1269
83,229,1269
94,201,1269
95,161,1269
97,116,1269
115,116,1269
123,145,1269
145,221,1269
161,232,1269
170,241,1269
217,224,1269
1,2,1270
2,6,1270
2,20,1270
6,72,1270
8,12,1270
8,68,1270
9,10,1270
9,62,1270
10,29,1270
12,23,1270
17,19,1270
22,23,1270
29,71,1270
29,82,1270
34,38,1270
34,49,1270
34,201,1270
37,54,1270
38,41,1270
38,94,1270
43,185,1270
46,82,1270
46,137,1270
46,201,1270
47,120,1270
49,94,1270
49,201,1270
52,54,1270
54,190,1270
55,137,1270
56,69,1270
57,59,1270
57,61,1270
58,64,1270
58,110,1270
59,61,1270
60,66,1270
60,117,1270
64,110,1270
65,140,1270
66,117,1270
76,77,1270
77,230,1270
79,89,1270
79,229,1270
81,88,1270
82,201,1270
89,91,1270
92,230,1270
99,241,1270
102,104,1270
120,180,1270
122,138,1270
123,145,1270
124,198,1270
141,142,1270
145,221,1270
161,232,1270
180,190,1270
191,199,1270
217,224,1270
2,7,1271
4,6,1271
4,20,1271
5,8,1271
5,10,1271
7,12,1271
8,68,1271
8,72,1271
9,10,1271
9,62,1271
17,87,1271
37,68,1271
38,51,1271
47,50,1271
47,51,1271
50,51,1271
50,94,1271
56,69,1271
57,59,1271
57,61,1271
58,140,1271
59,61,1271
60,66,1271
60,67,1271
60,117,1271
66,67,1271
66,117,1271
67,117,1271
68,72,1271
77,230,1271
83,84,1271
92,230,1271
95,104,1271
96,108,1271
97,116,1271
98,105,1271
100,108,1271
123,145,1271
132,144,1271
141,233,1271
145,221,1271
147,236,1271
185,194,1271
194,215,1271
195,211,1271
217,224,1271
229,230,1271
1,6,1272
1,10,1272
2,4,1272
2,7,1272
4,49,1272
4,201,1272
5,10,1272
6,12,1272
8,22,1272
8,23,1272
8,37,1272
8,72,1272
9,62,1272
17,21,1272
17,87,1272
19,35,1272
21,24,1272
22,29,1272
29,71,1272
30,46,1272
30,201,1272
34,37,1272
35,152,1272
37,196,1272
38,51,1272
46,50,1272
49,82,1272
49,201,1272
51,120,1272
52,54,1272
56,69,1272
56,122,1272
59,61,1272
60,66,1272
60,117,1272
62,196,1272
66,67,1272
66,117,1272
67,117,1272
68,72,1272
79,231,1272
83,84,1272
89,91,1272
92,230,1272
96,97,1272
97,99,1272
97,170,1272
97,241,1272
99,241,1272
103,111,1272
106,115,1272
109,115,1272
109,147,1272
109,170,1272
111,116,1272
115,170,1272
115,236,1272
123,145,1272
132,144,1272
145,221,1272
170,241,1272
217,224,1272
1,4,1273
1,10,1273
2,196,1273
4,5,1273
6,9,1273
6,26,1273
8,22,1273
8,68,1273
9,26,1273
13,31,1273
14,21,1273
14,24,1273
17,24,1273
17,42,1273
17,44,1273
19,87,1273
21,44,1273
22,68,1273
23,71,1273
23,72,1273
27,71,1273
49,190,1273
49,201,1273
55,82,1273
56,69,1273
56,73,1273
56,122,1273
56,138,1273
57,59,1273
57,61,1273
60,66,1273
60,67,1273
60,70,1273
60,117,1273
65,136,1273
66,67,1273
66,117,1273
67,117,1273
73,138,1273
83,84,1273
89,91,1273
92,230,1273
95,161,1273
96,108,1273
96,111,1273
97,241,1273
98,105,1273
99,170,1273
99,241,1273
101,152,1273
103,108,1273
108,111,1273
108,170,1273
115,236,1273
123,145,1273
127,136,1273
145,221,1273
149,198,1273
159,195,1273
161,232,1273
170,241,1273
217,224,1273
14,17,1274
18,101,1274
21,40,1274
21,87,1274
23,72,1274
25,44,1274
29,68,1274
29,71,1274
31,87,1274
38,82,1274
38,137,1274
40,42,1274
53,55,1274
53,137,1274
55,137,1274
56,138,1274
58,64,1274
59,67,1274
59,136,1274
60,66,1274
60,117,1274
64,140,1274
66,117,1274
69,122,1274
78,239,1274
96,108,1274
98,105,1274
99,241,1274
101,152,1274
103,108,1274
103,111,1274
106,112,1274
108,111,1274
109,116,1274
123,145,1274
145,221,1274
217,224,1274
2,68,1275
4,5,1275
4,68,1275
4,196,1275
5,20,1275
6,9,1275
6,62,1275
8,9,1275
8,22,1275
8,196,1275
13,18,1275
13,35,1275
14,17,1275
18,101,1275
23,72,1275
29,68,1275
30,48,1275
35,87,1275
54,120,1275
56,57,1275
56,69,1275
56,73,1275
57,61,1275
57,67,1275
58,64,1275
58,110,1275
61,67,1275
61,117,1275
64,110,1275
64,140,1275
69,73,1275
69,122,1275
73,122,1275
73,138,1275
81,88,1275
81,235,1275
95,105,1275
96,108,1275
96,111,1275
96,170,1275
99,241,1275
101,152,1275
103,108,1275
107,161,1275
107,232,1275
110,140,1275
123,145,1275
141,233,1275
145,221,1275
161,232,1275
195,202,1275
195,233,1275
217,224,1275
1,10,1276
1,26,1276
2,9,1276
2,10,1276
6,12,1276
6,26,1276
7,22,1276
8,22,1276
8,27,1276
8,62,1276
8,71,1276
9,10,1276
9,62,1276
10,26,1276
13,18,1276
14,17,1276
16,42,1276
16,44,1276
18,24,1276
19,152,1276
21,32,1276
22,196,1276
26,71,1276
29,68,1276
48,82,1276
56,69,1276
56,122,1276
57,61,1276
61,67,1276
64,140,1276
69,73,1276
69,122,1276
71,196,1276
73,122,1276
96,108,1276
96,241,1276
97,116,1276
103,108,1276
106,161,1276
107,232,1276
108,111,1276
108,241,1276
122,138,1276
123,145,1276
124,141,1276
124,233,1276
132,184,1276
141,233,1276
145,221,1276
161,232,1276
194,209,1276
217,224,1276
235,238,1276
1,26,1277
4,5,1277
4,20,1277
5,196,1277
6,62,1277
7,8,1277
8,22,1277
8,27,1277
9,12,1277
9,62,1277
12,62,1277
22,27,1277
23,27,1277
23,72,1277
26,29,1277
27,71,1277
29,71,1277
29,196,1277
37,137,1277
56,69,1277
56,73,1277
56,122,1277
56,138,1277
69,73,1277
69,138,1277
81,88,1277
95,102,1277
96,103,1277
97,116,1277
98,105,1277
107,232,1277
123,145,1277
124,141,1277
124,233,1277
132,184,1277
132,211,1277
145,221,1277
161,232,1277
194,209,1277
214,222,1277
217,224,1277
2,10,1278
4,5,1278
5,12,1278
6,9,1278
8,22,1278
8,68,1278
9,12,1278
9,62,1278
10,26,1278
12,62,1278
14,24,1278
27,29,1278
27,71,1278
42,44,1278
57,61,1278
57,67,1278
61,67,1278
69,73,1278
73,122,1278
79,84,1278
81,88,1278
89,91,1278
95,102,1278
96,103,1278
96,108,1278
97,116,1278
98,105,1278
98,106,1278
111,241,1278
123,145,1278
132,195,1278
132,211,1278
144,195,1278
145,221,1278
149,195,1278
149,198,1278
161,232,1278
184,211,1278
191,199,1278
217,224,1278
1,4,1279
1,10,1279
2,7,1279
2,10,1279
4,20,1279
6,12,1279
6,62,1279
8,22,1279
9,62,1279
10,26,1279
12,62,1279
14,24,1279
27,71,1279
56,69,1279
57,61,1279
57,67,1279
61,67,1279
69,73,1279
79,231,1279
81,88,1279
96,103,1279
98,105,1279
104,161,1279
106,112,1279
118,223,1279
123,145,1279
132,144,1279
132,149,1279
141,233,1279
145,221,1279
149,193,1279
159,202,1279
159,233,1279
161,232,1279
184,195,1279
184,211,1279
194,209,1279
202,233,1279
217,224,1279
1,4,1280
1,26,1280
2,6,1280
2,10,1280
2,26,1280
4,5,1280
4,9,1280
4,68,1280
6,9,1280
6,12,1280
9,62,1280
10,26,1280
12,26,1280
12,68,1280
16,17,1280
56,69,1280
56,122,1280
57,61,1280
57,67,1280
61,67,1280
79,84,1280
